gampversion,country,slotnumber,slot,hellofreshweek,week,uniquerecipecode,code,nb_of_appearances,status,title,subtitle,lastused,nextused,absolutelastused,absolutelastusedrunning,isnewrecipe,isnewscheduled,isdefault,primaryprotein,mainprotein,proteincut,secondaryprotein,proteins,primarystarch,mainstarch,secondarystarch,starches,primaryvegetable,mainvegetable,vegetables,secondaryvegetable,tertiaryvegetable,primarydryspice,primarycheese,primaryfruit,primarydairy,primaryfreshherb,salt,calories,cuisine,dishtype,handsontime,totaltime,difficulty,tag,preference,preftag,producttype,author,cost1p,cost2p,cost3p,cost4p,skucode,skuname,skucount,seasonalityrisk_w1,seasonalityrisk_w2,seasonalityrisk_w3,seasonalityrisk_w4,pricemissingskus,scorescm,scorewoscm,isscorereplace,volumesharelast,volumeshare2last,uptake_ratio,updated_at,unique_slot,basket,weight2p,weight4p,sum_weight2p,sum_weight4p,weight,normweight2p,normweight4p,slotcombo,avg_swap_ratio,retention_performance_normalized,weightedRIS,weightedScorescm,weightedScorewoscm,weightedCost2p
GAMP'26,CA,1018,17,2026-W35,35,RV50519-4,RV50519,4,READY FOR MENU PLANNING,French-Style Lentils and Poached Eggs,with Roasted Sweet Potatoes and Goat Cheese,2026-W06,2026-W23,2026-W29,759,0,0,TRUE,"Egg, raw","Egg, raw",,Veggie-Lentils,"Egg, raw, Veggie-Lentils",Potato - Sweet,Potato,,"Potato - Sweet,",Greens - Arugula Spinach Mix,Greens,"Greens - Arugula Spinach Mix, ,",,,,Goat Cheese,Lemon,,,0,610,French,Salad,5,30,1,"veggie , high-protein , calorie-smart , fr-translated",Veggie,"veggie , high-protein , calorie-smart , fr-translated, Veggie",,,0,5.64,0,10.93,DAI-10-101718-4 | PHF-10-000973-4 | PHF-10-000974-4 | PRO-10-002775-1 | PRO-10-128630-1 | PHF-10-000728-4 | PHF-10-88388-1 | PRO-10-91822-1 | SPI-10-148742-1 | PHF-10-000402-4 | PHF-10-88387-1 | DAI-10-001226-4 | DAI-10-88327-4 | PRO-10-002774-1 | PRO-10-101285-1 | SPI-10-148744-1,"X3B- Cheese, Goat Crumbled 28g | X3B- Parsley, Fresh Italian 14g | X3B- Parsley, Fresh Italian 7g | X3B- Mustard, Whole Grain (2tbsp) | X3B- Honey 15g (1unit) | X3B- Arugula and Spinach Mix (1:1) 56g | X3B- Sweet Potato, Yam 1pc (170g) | X3B- Lentils, Canned 398ml | X3B- Walnuts, Chopped 28g | X3B- Lemon 1pc | X3B- Shallot 1pc (50g) | X3B- Cheese, Goat Crumbled 56g | X3B- Egg, Large 1pc | X3B- Mustard, Whole Grain (1tbsp) | X3B- Vinegar, White Wine (1TBSP) | X3B- Walnuts, Chopped 56g",16,3,3,3,3,,3.416149068,3.478571429,0,0.0028,0.003,0.0083,2026-04-21 14:46:04.878000+00:00,251,2,0.004774,0.0018085,0.71545,0.28455,0.0065825,0.0066726,0.0063559,"veggie_all,veggie_d5,beeffree_all,beeffree_d5,flexitarian_all",0.004240606843,0.6067,0.00399360275,0.02248680124,0.02289769643,0.0371253
GAMP'26,CA,1019,18,2026-W35,35,RP156867-1,RP156867,0,IN DEVELOPMENT,Carb Smart Cauliflower and Bacon Bake,with Crispy Shallots and Fresh Salad,,,,-1,1,0,TRUE,Pork-Bacon,Pork,Bacon,,"Pork-Bacon,",,,,",",,,", ,",,,,,,,Chives,0,810,AMERICAN,Casserole,10,40,2,carb-smart,Carb Smart,"carb-smart, Carb Smart",,,0,7.23,0,13.23,PHF-10-000934-4 | PHF-10-000939-4 | PTN-10-100275-7 | DAI-10-001221-4 | PRO-10-002790-1 | PHF-10-000935-4 | PHF-10-88386-1 | PRO-10-100793-1 | PHF-10-001590-4 | PHF-10-001591-4 | PHF-10-88387-1 | DAI-10-001220-4 | DRY-10-002435-1 | PHF-10-000736-4 | PHF-10-000740-4 | PRO-10-002789-1 | SPI-10-100863-1,"X3B- Cauliflower, Rosettes 285g | X3B- Chives, Fresh 7g | X3B- Pork, Smoked Bacon CON (4pc) 100g | X3B- Cheese, White Cheddar Shredded 56g (0.5cup) | X3B- Mustard, Dijon (1.5tsp) | X3B- Cauliflower, Rosettes 570g | X3B- Potato, Small Yellow (B) 1pc | X3B- Vinegar, Red Wine 15ml (1TBSP) | X3B- Tomato, Baby 113g Clamshell | X3B- Tomato, Baby 227g Clamshell | X3B- Shallot 1pc (50g) | X3B- Cheese, White Cheddar Shredded 113g (1cup) | X3B- Shallots, Crispy 28g | X3B- Lettuce, Heritage Blend 113g | X3B- Lettuce, Heritage Blend 56g | X3B- Mustard, Dijon (1tbsp) | H1F- Cream Sauce Spice Blend 10g (1TBSP)",17,2,2,2,2,,3.503615062,3.548627467,1,0,0,0,2025-11-03 15:47:32.515000+00:00,252,2,0.0135894,0.0044506,0.71545,0.28455,0.01804,0.0189941,0.0156411,"light_all,light_d3,light_d4,light_d5",0,0.7197,0.012983388,0.06320521572,0.0640172395,0.1304292
GAMP'26,CA,1020,19,2026-W35,35,RP153206-9,RP153206,8,READY FOR MENU PLANNING,Spanish-Inspired Chorizo Linguine,with Olives,2024-W12,,2024-W12,638,0,0,TRUE,Pork-Sausage-Chorizo,Pork,Sausage,,"Pork-Sausage-Chorizo,",Pasta - Linguine,Pasta,,"Pasta - Linguine,",Pepper - Sweet Bell,Pepper,"Pepper - Sweet Bell, ,",,,,,,,,0,1020,Spanish,Pasta,8,25,2,"quick , family-friendly , optional-spice , fresh-pasta",Rotating Surcharge,"quick , family-friendly , optional-spice , fresh-pasta, Rotating Surcharge",,,0,9.49,0,18.62,PRO-10-001532-1 | PRO-10-101608-1 | SPI-10-11842-1 | DRY-10-003178-7 | PHF-10-000973-4 | SPI-10-001150-1 | PHF-10-000974-4 | PTN-10-132171-7 | DAI-10-001218-4 | PHF-10-000967-4 | PRO-10-000784-1 | PHF-10-000414-4 | PHF-10-001590-4 | PHF-10-001591-4 | PRO-10-130197-1,"X3B- Olives, Mixed Pitted 30g | X3B- Garlic Puree (2TBSP) | H1F- Smoked Paprika-Garlic Blend 1:1 6g (1TBSP) | X3B- Pasta, Linguine Fresh 227g | X3B- Parsley, Fresh Italian 14g | X3B- Chili Flakes 4g (1tsp) | X3B- Parsley, Fresh Italian 7g | X3B- Pork, Lean Chorizo Sausage Uncased 250g | X3B- Cheese, Parmesan Shredded 56g (0.5cup) | X3B- Onion, Yellow Diced 3/8-inch 113g | X3B- Garlic Puree (1TBSP) | X3B- Pepper, Sweet Bell 1pc (160g) | X3B- Tomato, Baby 113g Clamshell | X3B- Tomato, Baby 227g Clamshell | X3B- Tomatoes, Crushed - Onion and Garlic 369ml Can",15,2,2,2,2,,3.459016393,3.472727273,0,0.0029,0.0037,0.0098,2026-02-23 13:42:35.969000+00:00,253,2,0.0043547,0.0016924,0.71545,0.28455,0.006047,0.0060866,0.0059475,"surcharge,family_all",0.008445670543,0.7197,0.0043520259,0.02091667213,0.02099958182,0.05738603
GAMP'26,CA,1021,20,2026-W35,35,RB157879-2,RB157879,3,READY FOR MENU PLANNING,Smart Beef and Edamame Bowls,with Marinated Veggies and Cilantro Mayo,2023-W22,2026-W19,2026-W28,758,0,0,TRUE,Beef-Mince,Beef,Mince,,"Beef-Mince,",Rice - Wild Rice Medley,Rice,,"Rice - Wild Rice Medley,",Cucumber,Cucumber,"Cucumber, Radish, Edamame",Radish,Edamame,,,,,Cilantro,0,660,Japanese,Bowl,7,30,2,"calorie-smart , carb-smart",Cal+Carb Smart,"calorie-smart , carb-smart, Cal+Carb Smart",,,0,5.79,0,11.28,PHF-10-000731-4 | PHF-10-000738-4 | PHF-10-000938-4 | PTN-10-138804-7 | PHF-10-000940-4 | PRO-10-12348-4 | PHF-10-000397-4 | PHF-10-000420-4 | PRO-10-000783-1 | PRO-10-101286-1 | PTN-10-138803-7 | DRY-10-125590-1 | PRO-10-91789-1,"X3B- Edamame, Shell Off Frozen 56g (0.33cup) | X3B- Edamame, Shell Off Frozen 113g (0.66cup) | X3B- Cilantro, Fresh 14g | X3B- Beef, Lean Ground 500g | X3B- Cilantro, Fresh 7g | H1F- Mayonnaise, 28g (2TBSP) | X3B- Cucumber, Mini 1pc (66g) | X3B- Radish, Cherry Belle, Rootless 1pc | X3B- Soy Sauce, 9g (1.5tsp) | X3B- Vinegar, Rice Seasoned (1TBSP) | X3B- Beef, Lean Ground 250g | X3B- (Paper) Rice, Medley 99g (0.5cup) | H1F- Mayonnaise (4tbsp)",13,3,3,3,2,,3.43247113,3.478596473,1,0.021,0,0.0719,2026-04-06 12:40:43.909000+00:00,254,2,0.0134732,0.0044102,0.71545,0.28455,0.0178834,0.0188317,0.0154991,"light_all,light_d3,light_d4,light_d5",0.01846311802,0.7197,0.01287068298,0.06138425421,0.06220913217,0.103544886
GAMP'26,CA,1022,21,2026-W35,35,RS156062-1,RS156062,0,READY FOR MENU PLANNING,Rosy Shrimp and Sweet Pepper Fusilli,with Sundried Tomato Pesto and Spinach,,,,-1,1,0,TRUE,Shellfish-Shrimp,Shellfish,Shrimp,,"Shellfish-Shrimp,",Pasta - Fusilli,Pasta,,"Pasta - Fusilli,",(ZZ DO NOT USE) Pepper - Red,(ZZ DO NOT USE) Pepper,"(ZZ DO NOT USE) Pepper - Red,  Peas - Sugar Snap,",Peas - Sugar Snap,,,,,Cream Cheese,,0,680,Italian,123,10,25,2,,Family,", Family",,,0,7.85,0,15.14,SPI-10-001150-1 | DRY-10-125587-1 | PHF-10-88380-4 | DAI-10-136065-4 | PHF-10-000746-4 | PRO-10-002783-1 | PRO-10-127902-4 | PHF-10-000744-4 | PHF-10-001431-4 | PHF-10-001430-4 | PTN-10-000704-7,"X3B- Chili Flakes 4g (1tsp) | X3B- (Paper) Pasta, Fusilli 170g | X3B- Garlic, Unpeeled Clove | X3B - Cheese, Cream 50g | X3B- Spinach, Baby 56g | X3B- Wine, White Cooking (4tbsp) | X3B- Pesto Sauce, Roasted Red Peppers 57g (4tbsp) | X3B- Spinach, Baby 113g | X3B- Snow Peas, Unsnipped 113g | X3B- Snow Peas, Unsnipped 56g | X3B- Shrimp, Pacific White Tail-Off 285g",11,2,2,2,2,,3.458504829,3.514773171,1,0,0,0,2026-02-23 13:51:59.285000+00:00,255,2,0.0055216,0.0023996,0.71545,0.28455,0.0079212,0.0077177,0.0084331,"family_all,family_d5,pescatarian_all,pescatarian_d4,pescatarian_d5",0,0.7197,0.00570088764,0.02739550845,0.02784122124,0.06218142
GAMP'26,CA,1023,22,2026-W35,35,RP58822-1,RP58822,0,IN DEVELOPMENT,One-Pot/ Pan Chorizo and Sweet Corn Jambalaya,with Green Onions,,,,-1,1,0,TRUE,Pork-Sausage-Chorizo,Pork,Sausage,,"Pork-Sausage-Chorizo,",Rice - White,Rice,,"Rice - White,",Mirepoix,Mirepoix,"Mirepoix, Corn, Pepper - Poblano",Corn,Pepper - Poblano,,,,,Chives,0,440,Cajun,Rice,5,40,1,"one-pot/one-pan , season-no-season",Classic,"one-pot/one-pan , season-no-season, Classic",,,0,8.16,0,15.72,PHF-10-000939-4 | SPI-10-138221-1 | DRY-10-125593-1 | PRO-10-100366-7 | PRO-10-100367-7 | SPI-10-117110-1 | PHF-10-000936-4 | SPI-10-138218-1 | PHF-10-000412-4 | PHF-10-000954-4 | PHF-10-000955-4 | PRO-10-118970-1 | PTN-10-168989-4,"X3B- Chives, Fresh 7g | X3B- Cajun Spice Blend 10g | X3B- (Paper) Rice, White Parboiled 149g (0.75cup) | X3B- Corn, Kernels Thaw-Friendly 113g (0.66cup) | X3B- Corn, Kernels Thaw-Friendly 227g (1.33cup) | X3B- Powder Stock, Vegetable 7.5g (1tbsp) | X3B- Chives, Fresh 14g | X3B- Cajun Spice Blend 5g | X3B- Pepper, Hot 1pc (Poblano, Anaheim, Cubanelle) (160g) | X3B- Mirepoix 3/8-inch (1:1:1 Onion, Carrot, Celery) 113g | X3B- Mirepoix 3/8-inch (1:1:1 Onion, Carrot, Celery) 227g | X3B- Marinara Sauce 0.5cup (125ml) | X3B- Pork, Chorizo Charcuterie Pairs 175g",13,2,2,2,2,,3.44612476,3.49891312,1,0,0,0,2026-04-15 15:09:41.181000+00:00,256,2,0.0085224,0.0032887,0.71545,0.28455,0.0118111,0.0119119,0.0115577,"chefschoice_all,chefschoice_d4,chefschoice_d5",0,0.7197,0.00850044867,0.04070252415,0.04132601275,0.096378576
GAMP'26,CA,1024,23,2026-W35,35,RT151349-1,RT151349,0,IN DEVELOPMENT,Turkey and Mushroom Stew,with Cheesy Croutons,,,,-1,1,0,TRUE,Turkey-Mince,Turkey,Mince,,"Turkey-Mince,",Couscous,Couscous,Bread - Ciabatta,"Couscous, Bread - Ciabatta",Mushrooms,Mushrooms,"Mushrooms, Greens - Baby Spinach, Onion - Shallot",Greens - Baby Spinach,Onion - Shallot,,"Parmesan Cheese, shredded",,,Sage,0,930,NORTH AMERICAN,Stew,0,35,2,,Classic,", Classic",,,0,6.75,0,12.35,DRY-10-126105-1 | PHF-10-000939-4 | PHF-10-000947-4 | PRO-10-52177-1 | DAI-10-001211-4 | DRY-10-11999-1 | PHF-10-000956-4 | PHF-10-88380-4 | PTN-10-138827-7 | DAI-10-001218-4 | PHF-10-000746-4 | PHF-10-000936-4 | BAK-10-003282-7 | PHF-10-000744-4 | PHF-10-88387-1 | SPI-10-132693-1,"X3B- (Paper) Couscous, Pearl 120g (0.75cup) | X3B- Chives, Fresh 7g | X3B- Herb Mix, Sage 7g / Thyme 7g | X3B- Stock Concentrate, Reduced Sodium Chicken 9.6g (1unit) | X3B- Cheese, Parmesan Shredded 28g (0.25cup) | H1F- Breadcrumbs, Italian 24g (4TBSP) | X3B- Mushroom Blend, Whole 200g (1:1:1 Cremini-White-Oyster) | X3B- Garlic, Unpeeled Clove | X3B- Turkey, Lean Ground 250g | X3B- Cheese, Parmesan Shredded 56g (0.5cup) | X3B- Spinach, Baby 56g | X3B- Chives, Fresh 14g | X3B- Ciabatta, White (1pc) | X3B- Spinach, Baby 113g | X3B- Shallot 1pc (50g) | X3B- Breadcrumbs, Italian 12g (2TBSP)",16,2,2,2,2,PHF-10-000956-4,3.433991064,3.472848161,1,0,0,0,2026-03-17 09:15:12.919000+00:00,257,2,0.0042031,0.0016368,0.71545,0.28455,0.0058399,0.0058748,0.0057522,chefschoice_all,0,0.7197,0.00420297603,0.02005416441,0.02028108598,0.039419325
GAMP'26,CA,1025,24,2026-W35,35,RB154456-9,RB154456,13,READY FOR MENU PLANNING,Ginger and Steak Stir-Fry,with Sautéed Veggies and Green Onion Rice,2026-W17,2026-W21,2026-W30,760,0,0,TRUE,Beef-Steak-Sirloin,Beef,Steak,,"Beef-Steak-Sirloin,",Rice - Jasmine,Rice,,"Rice - Jasmine,",Bok Choy - Shanghai,Bok Choy,"Bok Choy - Shanghai, ,",,,Crispy Shallots,,,,,0,770,Chinese,Stir-Fry,5,20,2,"quick , high-protein",Classic,"quick , high-protein, Classic",,,0,13.22,0,26.06,PRO-10-002763-1 | PTN-10-129133-7 | PRO-10-118972-1 | DRY-10-002436-1 | DRY-10-125595-1 | PHF-10-000256-4 | PHF-10-000414-4 | PHF-10-000734-4 | PHF-10-001431-4 | DRY-10-002435-1 | PHF-10-000735-4 | PHF-10-001430-4 | PRO-10-000783-1 | PRO-10-62193-1,"X3B- Honey Garlic Sauce (4tbsp) | X3B- Beef, Top Sirloin Steak 285g | X3B- Soy Sauce 30ml (2tbsp) | X3B- Shallots, Crispy 56g | X3B- (Paper) Rice, Jasmine 149g (0.75cup) | X3B- Ginger 30g | X3B- Pepper, Sweet Bell 1pc (160g) | X3B- Green Onion 2pc | X3B- Snow Peas, Unsnipped 113g | X3B- Shallots, Crispy 28g | X3B- Green Onion 4pc | X3B- Snow Peas, Unsnipped 56g | X3B- Soy Sauce, 9g (1.5tsp) | X3B- Stock Concentrate, Reduced Sodium Beef 9.6g (1unit)",14,2,2,2,2,,3.614388489,3.650546022,0,0.0249,0.0171,0.0564,2026-04-07 14:18:37.158000+00:00,258,2,0.0216369,0.0082193,0.71545,0.28455,0.0298562,0.0302423,0.0288854,surcharge,0.0219157436,0.7482,0.02233840884,0.1079119056,0.1089914321,0.394698964
GAMP'26,CA,1026,25,2026-W35,35,RC161739-14,RC161739,15,READY FOR MENU PLANNING,Smart Chicken Dinner,with Creamed Spinach Sauce and Roasted Veggies,2026-W13,2026-W21,2026-W21,751,0,0,TRUE,Chicken-Breast,Chicken,Breast,,"Chicken-Breast,",Potato - Yellow,Potato,,"Potato - Yellow,",Carrot,Carrot,"Carrot, Greens - Baby Spinach, Onion - Yellow",Greens - Baby Spinach,Onion - Yellow,Cream Sauce Spice Blend,Cream Cheese,,,,0,570,Canadian,123,8,35,2,"carb-smart , calorie-smart , high-protein , fr-translated",Carb Smart,"carb-smart , calorie-smart , high-protein , fr-translated, Carb Smart",,,0,7.84,0,15.5,DAI-10-10616-4 | PTN-10-138815-7 | PHF-10-88379-4 | PHF-10-88386-1 | PHF-10-000744-4 | PHF-10-000745-4 | PHF-10-88383-4 | PTN-10-138814-7 | SPI-10-100863-1 | SPI-10-117111-1,"X3B- Cheese, Cream Kraft Philadelphia 18g (1TBSP) | X3B- Chicken, Breasts Skinless/Boneless (4pc) 680g | X3B- Carrot 1pc (170g) | X3B- Potato, Small Yellow (B) 1pc | X3B- Spinach, Baby 113g | X3B- Spinach, Baby 227g | X3B- Onion, Yellow Cooking 1pc (113g) | X3B- Chicken, Breasts Skinless/Boneless (2pc) 340g | H1F- Cream Sauce Spice Blend 10g (1TBSP) | X3B- Powder Stock, Chicken 7.5g (1tbsp)",10,2,2,2,2,,3.487116564,3.528326746,0,0.0159,0.018,0.049,2026-04-13 18:06:06.895000+00:00,259,2,0.0134732,0.0044052,0.71545,0.28455,0.0178783,0.0188317,0.0154813,"light_all,light_d3,light_d4,light_d5",0.008243225192,0.8416,0.01504637728,0.06234371607,0.06308048406,0.140165872
GAMP'26,CA,1027,26,2026-W35,35,RT156558-4,RT156558,4,READY FOR MENU PLANNING,Cal Smart Middle East-Inspired Turkey,with Almond Pilaf,2025-W21,,2025-W21,699,0,0,TRUE,Turkey-Mince,Turkey,Mince,,"Turkey-Mince,",Rice - Basmati,Rice,,"Rice - Basmati,",Zucchini,Zucchini,"Zucchini, ,",,,Middle Eastern Seasoning,,,,Parsley,0,690,AFRICAN,123,5,30,2,calorie-smart,Calorie Smart,"calorie-smart, Calorie Smart",,,0,5.73,0,10.97,DRY-10-125594-1 | DRY-10-155636-1 | PHF-10-000973-4 | SPI-10-11979-1 | SPI-10-148738-1 | PHF-10-000974-4 | PHF-10-88380-4 | PRO-10-002786-1 | PRO-10-002787-1 | PTN-10-138827-7 | PHF-10-000414-4 | SPI-10-148739-1 | PHF-10-000422-4 | SPI-10-117111-1 | SPI-10-11982-1,"X3B- (Paper) Rice, Basmati 149g (0.75cup) | X3B- (Paper) Rice, Basmati 298g (1.5cup) | X3B- Parsley, Fresh Italian 14g | H1F- Middle Eastern Seasoning 15g (1TBSP) | X3B- Almonds, Sliced 28g | X3B- Parsley, Fresh Italian 7g | X3B- Garlic, Unpeeled Clove | X3B- Tomato Sauce Base (4tbsp) | X3B- Tomato Sauce Base (2tbsp) | X3B- Turkey, Lean Ground 250g | X3B- Pepper, Sweet Bell 1pc (160g) | X3B- Almonds, Sliced 56g | X3B- Squash, Green Zucchini 1pc (200g) | X3B- Powder Stock, Chicken 7.5g (1tbsp) | H1F- Middle Eastern Seasoning 30g (2TBSP)",15,2,2,2,2,,3.290178571,3.36097561,0,0.0101,0.011,0.0342,2026-03-17 09:15:12.919000+00:00,260,2,0.0115989,0.0034958,0.71545,0.28455,0.0150948,0.0162121,0.0122856,"lowcalorie_all,lowcalorie_d3,lowcalorie_d4,lowcalorie_d5",0.009717585798,0.6826,0.01030371048,0.04966458749,0.05073325464,0.086493204
GAMP'26,CA,1028,27,2026-W35,35,RF154013-1,RF154013,0,IN DEVELOPMENT,Cal Smart Teriyaki Salmon Bowl,with Edamame and Rice,,,,-1,1,0,TRUE,Fish-Salmon-Fillet-Skin-On,Fish,Salmon,,"Fish-Salmon-Fillet-Skin-On,",Rice - Basmati,Rice,,"Rice - Basmati,",Edamame,Edamame,"Edamame, Mini Cucumber,",Mini Cucumber,,,,,,Green Onion,0,940,Japanese,Bowl,10,30,2,"calorie-smart , quick",Calorie Smart,"calorie-smart , quick, Calorie Smart",,,0,8.29,0,16.19,DRY-10-125594-1 | DRY-10-155636-1 | PHF-10-000738-4 | PHF-10-000256-4 | PHF-10-000734-4 | PTN-10-125363-7 | PHF-10-000397-4 | PHF-10-000735-4 | PRO-10-002769-1 | PRO-10-101286-1,"X3B- (Paper) Rice, Basmati 149g (0.75cup) | X3B- (Paper) Rice, Basmati 298g (1.5cup) | X3B- Edamame, Shell Off Frozen 113g (0.66cup) | X3B- Ginger 30g | X3B- Green Onion 2pc | X3B- Salmon, Atlantic Skin-On Fillets (2) 250g | X3B- Cucumber, Mini 1pc (66g) | X3B- Green Onion 4pc | X3B- Teriyaki Sauce (4tbsp) | X3B- Vinegar, Rice Seasoned (1TBSP)",10,2,2,2,2,,3.523313994,3.573910802,1,0,0,0,2026-03-17 09:05:16.329000+00:00,261,2,0.0121749,0.0036727,0.71545,0.28455,0.0158475,0.017017,0.012907,"lowcalorie_all,lowcalorie_d3,lowcalorie_d4,lowcalorie_d5,pescatarian_all,pescatarian_d5",0,0.7197,0.01140544575,0.05583571852,0.05663755143,0.131375775
GAMP'26,CA,1029,28,2026-W35,35,RF25272-19,RF25272,21,READY FOR MENU PLANNING,Sticky Bang Bang Salmon Bowls,with Bright Slaw and Gingery-Sesame Rice,2026-W15,2026-W19,2026-W31,761,0,0,TRUE,Fish-Salmon-Fillet-Skin-On,Fish,Salmon,,"Fish-Salmon-Fillet-Skin-On,",Rice - Jasmine,Rice,,"Rice - Jasmine,",Broccoli,Broccoli,"Broccoli, Coleslaw, Avocado",Coleslaw,Avocado,,,,,,0,1030,Chinese,Bowl,10,20,1,"quick , spicy , fr-translated",Fast and Fresh,"quick , spicy , fr-translated, Fast and Fresh",,,0,9.72,0,19.37,PRO-10-002788-1 | PRO-10-91789-1 | PHF-10-000390-4 | PRO-10-118972-1 | SPI-10-132840-1 | DRY-10-125595-1 | PHF-10-001400-4 | PTN-10-125363-7 | PHF-10-000420-4 | PHF-10-130242-4 | PRO-10-000783-1 | PRO-10-002793-1 | PRO-10-101286-1 | PRO-10-118973-1 | PRO-10-119628-1,"X3B- Sweet Chili Sauce (2tbsp) | H1F- Mayonnaise (4tbsp) | X3B- Avocado 1pc (Stage 3-4) | X3B- Soy Sauce 30ml (2tbsp) | X3B- (Paper) Sesame Seeds, Black 7g (1TBSP) | X3B- (Paper) Rice, Jasmine 149g (0.75cup) | X3B- Cabbage, Red Shredded 1/8-inch 113g | X3B- Salmon, Atlantic Skin-On Fillets (2) 250g | X3B- Radish, Cherry Belle, Rootless 1pc | X3B- Broccoli, Crown 5.5"" | X3B- Soy Sauce, 9g (1.5tsp) | X3B- Sweet Chili Sauce (4tbsp) | X3B- Vinegar, Rice Seasoned (1TBSP) | X3B- Mayonnaise 30ml (2tbsp) | X3B- Ginger Garlic Puree (2TBSP)",15,3,3,3,2,,3.601078167,3.674432863,0,0.0212,0.0205,0.0659,2026-04-27 16:28:55.543000+00:00,262,2,0.0035767,0.0014145,0.71545,0.28455,0.0049912,0.0049992,0.0049711,surcharge,0.03279382683,0.7962,0.00397399344,0.01797370135,0.01833982931,0.048514464
GAMP'26,CA,1030,29,2026-W35,35,RP24217-1,RP24217,1,READY FOR MENU PLANNING,Alsatian-Inspired Bacon and Leek Flatbread,With Pear Side Salad,2024-W51,,2024-W51,677,0,0,TRUE,Pork-Bacon,Pork,Bacon,,"Pork-Bacon,",Dough - Pizza,Dough,,"Dough - Pizza,",Leek,Leek,"Leek, Greens - Spring Mix, Onion - Shallot",Greens - Spring Mix,Onion - Shallot,,Cream Cheese,Pear,Sour cream,Chives,0,1030,French,Flatbread,7,40,1,,Discovery,", Discovery",,,0,6.68,0,13.36,BAK-10-003286-7 | PHF-10-000973-4 | PTN-10-100275-7 | PHF-10-000974-4 | DAI-10-136065-4 | PRO-10-100793-1 | DAI-10-144062-4 | PHF-10-001421-4 | PHF-10-000409-4 | PHF-10-000736-4 | PHF-10-000740-4 | PRO-10-002774-1,"X3B- White Pizza Dough 340g | X3B- Parsley, Fresh Italian 14g | X3B- Pork, Smoked Bacon CON (4pc) 100g | X3B- Parsley, Fresh Italian 7g | X3B - Cheese, Cream 50g | X3B- Vinegar, Red Wine 15ml (1TBSP) | X3B- Sour Cream, 14% 86ml (6TBSP) | X3B- Leek, Trimmed 1pc 7-inch to 9-inch | X3B- Pear, 1pc (150g) Medium-Firm | X3B- Lettuce, Heritage Blend 113g | X3B- Lettuce, Heritage Blend 56g | X3B- Mustard, Whole Grain (1tbsp)",12,2,2,2,2,,3.318181818,3.366666667,0,0.0077,0,0.0264,2025-11-03 16:39:28.528000+00:00,263,2,0.0035767,0.0014145,0.71545,0.28455,0.0049912,0.0049992,0.0049711,chefschoice_all,0.01367520252,0.6488,0.00323829056,0.01656170909,0.01680370667,0.033341216
GAMP'26,CA,1031,30,2026-W35,35,RC50505-5,RC50505,2,READY FOR MENU PLANNING,Smoky Chicken with Romesco Sauce,made with a blender,2026-W08,,2026-W08,738,0,0,TRUE,Chicken-Breast,Chicken,Breast,,"Chicken-Breast,",Bread - Flatbread,Bread,Potato - Baby Potatoes,"Bread - Flatbread, Potato - Baby Potatoes",Pepper - Sweet Bell,Pepper,"Pepper - Sweet Bell, Zucchini,",Zucchini,,Smoked Paprika-Garlic Blend,Feta Cheese,,,Parsley,0,930,Spanish,Platter,12,35,1,hand-blender,Discovery Product Line,"hand-blender, Discovery Product Line",,,0,9.24,0,18.24,BAK-10-003289-7 | PHF-10-000422-4 | PTN-10-138814-7 | SPI-10-11842-1 | PHF-10-000973-4 | SPI-10-148738-1 | PHF-10-000974-4 | PHF-10-88380-4 | PRO-10-002786-1 | PRO-10-002787-1 | PTN-10-138815-7 | PHF-10-88386-1 | PRO-10-100793-1 | DAI-10-001140-4 | PHF-10-000414-4 | SPI-10-148739-1,"X3B- Naan (2pc) | X3B- Squash, Green Zucchini 1pc (200g) | X3B- Chicken, Breasts Skinless/Boneless (2pc) 340g | H1F- Smoked Paprika-Garlic Blend 1:1 6g (1TBSP) | X3B- Parsley, Fresh Italian 14g | X3B- Almonds, Sliced 28g | X3B- Parsley, Fresh Italian 7g | X3B- Garlic, Unpeeled Clove | X3B- Tomato Sauce Base (4tbsp) | X3B- Tomato Sauce Base (2tbsp) | X3B- Chicken, Breasts Skinless/Boneless (4pc) 680g | X3B- Potato, Small Yellow (B) 1pc | X3B- Vinegar, Red Wine 15ml (1TBSP) | X3B- Cheese, Feta Crumbled 28g (0.25cup) | X3B- Pepper, Sweet Bell 1pc (160g) | X3B- Almonds, Sliced 56g",16,2,2,2,2,,3.165,3.3,0,0.0041,0.003,0,2026-03-27 23:11:49.101000+00:00,264,2,0.0035767,0.0014145,0.71545,0.28455,0.0049912,0.0049992,0.0049711,chefschoice_all,0.005307020454,0.6223,0.00310602376,0.015797148,0.01647096,0.046118688
